id,price
1,4.2485851726088715
2,5.758970005659305
3,12.043633276740254
4,5.652048670062245
5,4.960101867572132
6,11.555857385399015
7,9.099943406904378
8,3.6042954159591996
9,9.0548953027731
10,6.002829654782048
11,5.499813242784377
12,9.057815506508298
13,3.9042444821730924
14,7.3849462365591085
15,7.207045840407394
16,10.314883984153973
17,6.764516129032221
18,5.0145727221278635
19,7.854046406338345
20,5.478664402942848
21,4.331804187889047
22,6.033588002263665
23,6.641029994340684
24,5.804782116581734
25,7.2101584606676985
26,5.0037691001697535
27,4.591850594227406
28,2.613520090549011
29,7.692880588568276
30,3.416372382569272
31,2.688624787775861
32,5.502433503112682
33,5.062931522354254
34,5.153423882286292
35,12.02857951329937
36,7.886078098471882
37,19.269269949066
38,4.920599886813778
39,6.372552348613501
40,4.65118279569888
41,4.196717600452666
42,13.295868704018144
43,6.334691567628663
44,5.140520656479892
45,5.8819468024901
46,2.0043089983022178
47,51.84267119411487
48,6.341426146010197
49,7.184776457272287
50,3.0568704018109334
51,5.469269949066212
52,7.380814940577265
53,3.8580362195811335
54,2.954838709677371
55,4.268619128466262
56,13.891290322580799
57,6.922637238256999
58,7.302065647990952
59,20.73920090548961
60,2.533106960950737
61,8.333786078098585
62,5.276400679117112
63,6.6246179966043135
64,14.398811544991688
65,5.700366723259717
66,7.795812110922541
67,9.010752688172081
68,5.5761177136388875
69,2.305178268251261
70,4.837917374080312
71,6.539615166949574
72,8.778183361629882
73,2.5555461233729226
74,4.608737973967084
75,2.9716468590831404
76,8.011771363893667
77,6.641583474816073
78,3.4295415959252304
79,8.11182795698928
80,6.2836445953594104
81,5.59417091114885
82,9.554329371816763
83,7.741595925297195
84,2.2594997170345135
85,15.448330503678879
86,23.225240520656257
87,6.006428975664942
88,2.9082059988680897
89,3.844878324844292
90,13.709620826259163
91,9.633893604980202
92,7.189994340690339
93,10.477306168647509
94,4.909677419354809
95,7.372495755517838
96,8.126428975665014
97,6.354951895868743
98,3.5653650254668188
99,8.967176004527493
100,7.634125636672413
101,4.809564233163525
102,3.3123372948500074
103,9.685229202037487
104,15.812959818901918
105,2.893429541595879
106,7.23123938879447
107,10.015506508206053
108,4.738200339558515
109,21.443848330503727
110,5.648160724391634
111,8.083870967741834
112,9.115087719298263
113,3.6759479343519392
114,5.135257498585104
115,6.598811544991421
116,8.997170345217924
117,8.52767402376918
118,11.967911714770947
119,6.828749292586322
120,5.3191867572156
121,1.8092246745897091
122,13.278406338426812
123,11.559592529711399
124,8.939219015280175
125,4.855574419920721
126,8.266185625353804
127,14.430727221278943
128,9.67843803056039
129,3.9049801924164487
130,5.384889643463426
131,2.3389926428975527
132,10.242558007922934
133,6.481494057724971
134,8.16344086021512
135,3.5674589700055854
136,5.195036785512141
137,8.322014714204972
138,6.988398415393354
139,4.383418222976736
140,8.365761177136417
141,5.669077532541027
142,8.556819468024848
143,11.532880588568252
144,4.567232597623011
145,5.20588568194677
146,7.5728919071873575
147,13.239864176570318
148,4.522976796830729
149,4.122722127900416
150,4.294340690435697
151,5.091114883984067
152,4.2365591397848705
153,12.437860780984682
154,4.085681946802406
155,5.592756083757791
156,6.659737408036136
157,29.185002829654824
158,6.261477079796251
159,4.924306734578355
160,7.54992642897565
161,14.05421618562526
162,54.040328239954675
163,13.342127900395996
164,5.968794567062816
165,7.395970571590301
166,7.534238822863579
167,8.355642331635652
168,6.613638936049693
169,7.449377475947977
170,6.34385964912282
171,3.178890775325387
172,5.614374646293152
173,5.921363893604961
174,7.152688172043024
175,16.497340124505033
176,3.614904923599249
177,3.78981324278436
178,8.256219581211147
179,4.247142048669991
180,6.156027164685907
181,6.8521788341821415
182,4.772552348613424
183,5.603044708545566
184,9.076627051499736
185,8.13288058856812
186,1.1605829088851212
187,7.94340690435774
188,8.910696095076382
189,6.707809847198562
190,10.322043010752713
191,4.111160158460598
192,8.709195246179968
193,7.2609224674588955
194,5.3553480475381745
195,3.5643746462931225
196,6.100905489530231
197,5.252688172042993
198,6.600260328239862
199,5.244312393887841
200,5.04069043576681
201,10.011997736276221
202,3.989700056593011
203,6.886474250141527
204,4.947142048670037
205,1.1488511601584666
206,9.834352009054873
207,4.595557441992012
208,4.039190718732266
209,5.208658743633268
210,14.094510469722968
211,10.410356536502496
212,3.533093378607745
213,1.9869269949066262
214,7.022665534804728
215,12.400679117147897
216,5.59773627617432
217,9.475268817204224
218,6.385161290322549
219,4.728749292586235
220,3.961728919071792
221,7.18375778155072
222,7.153050367855103
223,4.925523486134663
224,3.0731522354272287
225,9.013016411997775
226,4.175687606111988
227,4.3087606112053995
228,24.246689303904873
229,5.162591963780398
230,7.195981890209331
231,3.718449349179337
232,4.758602150537609
233,5.583927560837591
234,7.334804753819927
235,3.7704244482172604
236,6.616525183927489
237,5.314159592529674
238,12.941878890775275
239,15.224391624222013
240,10.573061686474142
241,3.597521222410897
242,6.283531409168126
243,10.697226938313406
244,4.66508205998863
245,2.61413129598191
246,12.606706281833725
247,5.566407470288617
248,5.243180531975025
249,14.989303904923414
250,10.298786078098518
251,9.67504244482187
252,10.691907187323094
253,15.635563101301551
254,9.197368421052659
255,6.921618562535415
256,31.061969439729197
257,9.850639501980792
258,4.612676853423857
259,4.526202603282358
260,4.558522920203688
261,8.996038483305082
262,4.029626485568676
263,13.025183927560887
264,5.284267119411435
265,16.401188455008775
266,7.072665534804808
267,3.312167515563164
268,7.054838709677485
269,10.327787209960361
270,9.63955857385402
271,6.252461799660486
272,11.181245048104207
273,5.249858517260878
274,5.75639501980758
275,5.312467458969977
276,8.286530843237156
277,28.260130164120007
278,5.607866440294295
279,13.849518958687227
280,5.8833050367854085
281,6.358007923033387
282,7.246791171477006
283,6.618902093944446
284,32.58234295415987
285,8.602546689303992
286,6.574385964912302
287,7.245568760611211
288,7.00498019241653
289,3.8591397849461586
290,2.659422750424424
291,9.682059988681516
292,10.632088285229338
293,6.23443123938883
294,3.8441426146009396
295,4.211771363893542
296,6.306734578381481
297,4.833480475381969
298,6.56960950764006
299,7.301697792869153
300,13.008913412563691
301,12.102659875495164
302,7.593039049236033
303,2.2704810413129555
304,4.519434069043515
305,8.394770797962614
306,6.51599660441426
307,9.044482173174849
308,7.277985285795027
309,4.1878041878890055
310,3.734080362195755
311,3.90735710243342
312,5.663044708545569
313,5.6457272212789515
314,9.676230899830351
315,6.847736276174264
316,6.737011884550062
317,13.36808149405789
318,8.574985851726048
319,1.8980758347481588
320,4.505404640633804
321,5.171109224674547
322,3.4272099603847854
323,10.730447085455465
324,10.058913412563651
325,1.0383701188455066
326,38.32320316921277
327,5.5931522354272865
328,6.282059988681425
329,10.872043010752606
330,7.065082059988739
331,4.043293718166328
332,13.090390492359983
333,7.642558007923126
334,17.497170345217896
335,6.280249009620868
336,5.132795698924706
337,2.9702207130729583
338,4.250707413695453
339,9.232258064516202
340,7.065308432371358
341,8.23461233729493
342,6.149575551782702
343,6.219864176570483
344,7.710130164120054
345,8.241312959819075
346,11.708036219581127
347,8.325042444821756
348,5.67758913412563
349,5.9698924731182865
350,25.348024900961803
351,11.279784946236575
352,21.65076400679137
353,3.674640633842608
354,8.419784946236561
355,6.654102999434019
356,13.399151103565261
357,4.933672891907162
358,2.0609281267685438
359,4.916581777023177
360,2.238596491228066
361,11.669892473118278
362,5.262705149971597
363,6.26746349745325
364,11.724391624221754
365,5.459535936615665
366,11.59032258064528
367,7.035195246179966
368,4.8210526315789055
369,3.8338879456705746
370,6.418970005659293
371,4.088228636106367
372,1.6041820033955951
373,13.07402376910003
374,3.8681946802489673
375,2.993944538766224
376,8.404980192416492
377,33.17838143746483
378,4.1785795132992956
379,5.54458404074703
380,4.735880022637164
381,5.611544991511047
382,7.523627617430645
383,3.324221844934872
384,4.939354838709603
385,10.036106395019837
386,3.509654782116594
387,25.657951329937482
388,9.637634408602269
389,6.938766270514944
390,23.700452744765098
391,7.26581777023193
392,12.004216185625527
393,3.2384833050367225
394,17.341737408036238
395,9.157385398981358
396,4.296281833616258
397,5.167458970005596
398,9.92536842105255
399,10.964968873797304
400,9.543192982456205
401,6.898953027730599
402,5.273288058856789
403,15.720260328239762
404,5.649547255234843
405,8.312546123373052
406,4.861346915676209
407,8.263667232597706
408,4.892133559705684
409,5.693039049236003
410,5.642105263157905
411,33.11148839841563
412,3.9052631578946575
413,5.907544991511016
414,6.3239388794567075
415,4.970243350311247
416,12.47985285795133
417,6.269383135257541
418,6.07558007923031
419,3.412376910016943
420,8.574419920769701
421,6.846236559139737
422,6.608036219581098
423,6.367855121675189
424,11.455404640633818
425,3.603457838143787
